"machine_id","total_pages","id_tot","hoh_most_education","census_region","household_size","hoh_oldest_age","household_income","children","racial_background","connection_speed","country_of_origin","zip_code"
222255180,147,0,3,1,5,5,18,1,2,1,1,19610
222255635,82,0,99,3,1,7,12,0,2,1,1,78759
222255975,144,0,2,1,3,6,13,1,1,1,0,19464
222256025,2005,0,99,2,1,2,13,0,1,1,0,46229
222256764,87,0,3,2,4,4,12,0,2,1,0,43952
222258855,19,0,99,4,1,7,12,0,2,1,1,91766
222259189,22,0,99,4,3,11,14,0,1,1,0,80907
222259320,39,0,3,4,5,6,15,1,1,1,0,NA
222259538,15,0,2,3,4,5,12,1,1,1,0,79763
222260438,212,0,99,3,4,10,11,0,5,1,0,75270
222261279,114,0,3,4,3,8,16,1,1,1,0,93312
222261306,473,0,2,3,2,11,13,1,1,1,0,40503
222261903,10,0,99,3,2,5,18,1,2,1,0,77584
222261952,285,0,99,1,4,1,15,1,1,1,0,12065
222264030,734,0,2,4,3,10,14,0,5,1,1,85351
222264173,104,0,99,1,1,8,11,0,2,1,0,13205
222264745,216,0,99,1,2,2,12,0,2,1,0,14304
222264816,163,0,99,3,3,8,13,0,1,1,0,21703
222264864,17,0,99,4,2,3,12,0,1,1,0,59801
222265474,1275,0,1,4,5,6,16,1,1,1,1,95322
222266078,659,0,2,3,4,4,13,1,1,1,0,74868
222266749,50,0,2,4,2,3,11,0,2,1,1,91303
222266811,9,0,99,3,1,8,12,0,2,1,0,38668
222267530,40,0,3,2,3,8,12,1,1,1,1,54747
222268032,85,0,99,4,4,11,13,1,1,1,0,83814
222268860,159,0,99,1,2,1,13,1,2,1,0,NA
222269397,27,0,99,3,2,11,16,1,5,1,0,25425
222271137,78,0,3,2,2,2,11,1,1,1,0,67218
222271961,48,0,1,4,3,9,11,0,1,1,0,91042
222272174,24,0,99,3,2,8,18,0,1,1,0,21409
222273295,1,0,3,2,3,8,12,1,1,1,0,54806
222274090,1320,815.36,4,1,1,11,16,0,1,1,0,14120
222274535,268,0,3,4,1,4,13,0,1,1,0,84602
222274765,451,0,2,2,5,8,15,1,1,1,0,54241
222275080,10,0,99,3,1,8,12,0,5,1,0,31321
222275101,774,17.97,4,1,2,11,15,1,1,1,0,NA
222275210,113,0,4,2,5,5,15,1,1,1,0,68516
222275238,2,0,3,3,5,9,15,1,3,1,0,73106
222275842,187,0,2,3,2,10,11,0,1,1,0,30439
222276017,272,0,2,4,3,11,14,1,1,1,0,89027
222276375,3448,0,4,3,3,6,16,1,3,1,0,75063
222277336,867,30.04,4,2,4,8,16,1,1,1,0,NA
222277795,2366,0,3,2,2,8,15,1,5,1,0,45011
222278233,8,0,1,3,1,11,11,0,2,1,0,77356
222278791,1111,0,5,1,5,8,14,1,1,1,0,10990
222327993,7950,1681.71,2,3,5,9,11,1,1,1,0,33810
222328921,699,0,4,3,4,7,13,1,1,1,0,NA
222329582,3,0,2,1,1,6,18,0,2,1,0,11226
222330109,19,0,2,3,2,3,12,0,1,1,0,39452
222330221,121,0,99,4,2,3,12,0,1,1,0,97210
222330403,25,0,3,3,3,8,16,1,1,1,0,37135
222330487,4,0,99,4,2,3,13,0,2,1,1,98133
222331053,502,0,99,1,2,2,16,1,5,1,0,11213
222331434,11,0,3,4,4,8,14,1,1,1,0,85379
222333799,27,0,99,3,1,11,12,0,1,1,0,33917
222334032,447,0,4,3,3,6,16,1,1,1,1,77040
222334249,5,0,2,3,3,6,11,0,1,1,0,70586
222334966,21,0,99,4,5,7,11,0,3,1,1,90221
222335954,7,0,4,4,4,11,13,1,3,1,0,92648
222335963,712,0,99,3,2,7,14,0,2,1,0,72364
222336524,6,0,4,3,2,9,14,0,2,1,0,71203
222338165,647,0,2,3,2,8,11,1,1,1,1,21215
222340368,135,0,99,3,5,7,11,1,2,1,0,33025
222340797,146,0,3,1,2,7,13,1,1,1,0,16412
222340854,150,0,99,3,1,11,12,0,1,1,0,28086
222341113,1365,0,3,4,2,6,11,0,1,1,0,80919
222342336,328,0,2,3,1,8,12,0,3,1,0,28560
222342786,323,0,3,4,2,4,16,0,1,1,1,80220
222343627,219,0,99,3,2,3,11,1,5,1,1,33172
222343735,378,0,4,3,3,4,12,1,5,1,0,27707
222344276,273,0,99,4,1,4,11,0,2,1,1,95687
222344638,6,0,99,3,1,4,12,0,1,1,0,70546
222345698,442,0,3,3,2,9,13,0,1,1,0,73072
222346778,5,0,3,3,1,4,11,0,5,1,0,73069
222346899,16,0,99,4,3,9,12,1,3,1,0,91007
222348412,15,0,99,2,2,8,15,0,1,1,0,48346
222349781,417,0,99,4,1,2,17,0,5,1,0,87131
222350505,662,0,3,4,2,11,13,0,1,1,0,85284
222350541,112,131.76,3,4,3,6,14,1,1,1,0,NA
222352801,183,0,3,2,2,8,15,1,1,1,0,66938
222352954,42,0,3,2,2,5,14,1,1,1,0,49508
222354432,1058,0,3,3,3,9,11,1,1,1,1,79904
222355252,2650,0,4,2,4,8,16,1,1,1,0,67206
222359625,932,0,2,4,3,8,15,0,1,1,0,91750
222359633,412,0,3,1,3,8,17,1,1,1,0,3076
222360681,42,0,3,3,1,7,14,0,5,1,1,30312
222362268,688,0,99,3,2,11,12,1,1,1,0,27954
222362728,2537,309.94,2,1,4,9,17,1,1,1,0,14424
222362865,3,0,3,3,3,7,16,1,1,1,0,29605
222362957,28,0,99,3,5,7,11,1,5,1,1,NA
222363143,1,0,99,4,1,9,16,0,2,1,0,95621
222365463,4,0,2,3,3,7,11,1,1,1,0,NA
222365535,372,0,3,4,2,5,13,0,3,1,1,91745
222365889,13,0,4,3,5,11,13,1,1,1,0,77095
222366080,30,0,2,3,1,8,16,0,5,1,1,77089
222367879,24,0,4,1,1,8,13,0,1,1,0,17111
222368200,56,0,3,3,2,11,12,1,5,1,1,75605
222411655,2,0,99,3,3,4,18,1,2,1,0,77568
222412237,71,0,99,4,5,3,12,1,3,1,0,96727
222413268,419,825.41,3,2,3,11,12,0,1,1,0,62049
222413624,18,0,99,1,1,10,12,0,2,1,0,14802
222415937,125,0,99,3,1,1,11,0,5,1,1,75150
222415987,663,0,99,3,2,4,12,0,5,1,0,78209
222418508,2263,13.99,3,1,4,10,16,1,1,1,0,8015
222418926,26,0,3,2,4,4,11,1,1,1,1,45420
222419228,90,0,3,2,1,5,15,0,5,1,0,48723
222422255,203,0,99,4,2,2,11,1,5,1,0,97086
222422875,2,0,99,1,1,11,13,0,1,1,0,11214
222422992,50,0,4,3,2,11,15,0,2,1,0,29501
222423324,14,0,99,2,5,7,11,1,1,1,0,44601
222423711,18,0,99,4,5,8,11,0,2,1,1,97914
222424212,4,0,99,3,3,2,13,0,5,1,1,75052
222425138,28,0,99,3,2,4,11,1,2,1,0,35405
222425149,213,0,4,3,5,10,14,0,1,1,1,76244
222425153,987,0,99,4,1,9,16,0,1,1,0,92602
222425178,81,0,2,3,1,8,15,0,1,1,0,75604
222425348,312,0,3,3,4,11,12,0,5,1,1,33903
222425385,7,0,2,2,5,5,13,1,1,1,1,46227
222425666,578,0,3,1,4,4,12,1,1,1,0,1085
222425734,566,0,4,4,2,11,11,0,1,1,0,98570
222426629,1,0,99,1,2,2,15,0,1,1,1,11434
222428351,476,0,3,3,4,4,16,0,2,1,0,77573
222429847,232,0,3,3,1,11,11,0,1,1,0,30241
222430837,83,480.96,99,3,1,6,11,0,3,1,0,22206
222431774,2940,0,5,1,5,10,13,1,3,1,0,4074
222432889,1,0,3,4,2,7,13,1,1,1,0,85901
222433288,13,0,99,4,4,7,18,1,1,1,0,84751
222434039,11,0,3,3,2,4,12,1,2,1,0,27546
222434991,746,1078.21,3,2,3,11,16,0,1,1,0,60148
222435350,102,0,99,1,2,6,16,0,1,1,0,2818
222436383,52,0,2,1,5,5,12,1,2,1,0,17870
222437756,54,0,4,3,2,11,13,0,1,1,0,33928
222439426,253,66.95,2,3,5,6,14,1,2,1,0,NA
222441271,1040,0,5,1,5,9,16,1,1,1,0,15108
222441546,493,0,3,3,1,5,12,0,5,1,1,33155
222441834,48,0,4,3,4,6,16,1,1,1,0,28226
222442025,25,0,1,3,4,11,12,1,2,1,1,78332
222443162,3,0,2,1,3,5,13,1,5,1,1,7070
222443355,69,0,5,3,2,8,12,1,2,1,1,33909
222443825,1023,0,2,4,3,4,12,1,1,1,0,95991
222444826,17,0,99,1,2,11,16,0,1,1,0,8060
222445370,800,0,99,2,5,7,11,1,5,1,1,68106
222445781,71,0,99,3,2,4,15,1,5,1,1,30115
222448339,5964,0,4,1,3,9,16,1,1,1,0,19064
222451662,532,0,2,1,2,11,11,0,1,1,0,11226
222451807,94,0,99,3,5,8,16,1,1,1,0,77091
222494803,169,0,2,3,1,11,12,0,1,1,1,33319
222496049,1221,0,99,1,2,7,13,1,5,1,1,17552
222496259,44,0,99,3,2,6,12,0,2,1,1,33178
222496663,11,0,99,1,2,8,16,0,5,1,0,19460
222497049,63,0,3,2,3,10,13,1,1,1,0,NA
222497125,1010,0,2,3,4,9,16,1,1,1,0,70433
222499635,53,0,99,3,2,7,12,1,1,1,1,33615
222499739,3450,0,2,1,3,11,12,0,1,1,0,10456
222499863,75,0,3,3,1,11,11,0,1,1,0,NA
222500390,24,0,99,3,1,3,11,0,2,1,0,NA
222500697,53,0,99,4,3,5,11,0,1,1,0,80403
222501556,1,0,1,4,5,9,16,0,1,1,0,95350
222503348,87,20.08,2,3,3,11,16,1,1,1,0,20736
222503734,44,0,3,3,2,2,11,1,2,1,0,30025
222503747,125,0,3,2,1,7,11,0,1,1,0,52402
222503805,370,0,2,3,5,7,13,1,1,1,1,73110
222504278,190,56.86,1,4,1,8,13,0,1,1,0,90065
222504402,17,0,99,2,4,5,11,0,3,1,0,60647
222505161,52,0,2,3,3,7,13,1,5,1,1,72205
222506029,558,505.17,3,3,1,5,13,0,1,1,0,26301
222506196,136,0,3,3,1,2,16,0,1,1,1,77450
222506939,4,0,3,4,5,7,11,1,1,1,1,80203
222507914,96,0,99,2,2,6,15,0,1,1,0,66218
222508197,5,0,99,4,2,3,13,0,2,1,0,98501
222508853,4,0,99,4,3,1,16,1,3,1,0,85018
222509158,2,0,99,2,5,8,12,1,1,1,0,45662
222509478,361,0,2,3,4,6,13,1,2,1,0,19709
222509897,90,0,4,1,1,3,13,0,2,1,0,19072
222510576,2080,0,4,3,5,7,15,1,1,1,0,73064
222511785,1,0,2,3,2,9,15,1,1,1,1,77493
222511852,744,0,4,2,2,11,13,1,1,1,0,48089
222512119,2,0,99,2,4,8,11,1,2,1,0,60469
222512285,35,0,2,2,5,10,11,1,2,1,0,62864
222514599,6,0,3,4,2,3,15,0,1,1,0,80513
222515930,33,0,99,3,2,8,16,0,5,1,0,23114
222516082,820,0,99,4,1,4,11,0,2,1,0,99167
222517355,471,994.1,1,3,3,4,14,1,1,1,1,75211
222517749,91,0,99,4,5,8,11,0,5,1,0,94509
222518552,13,0,99,4,2,7,12,0,5,1,0,95206
222519898,1,0,99,2,1,7,12,0,2,1,0,49017
222522748,2,0,99,1,2,11,14,0,1,1,0,10028
222523206,34,0,4,2,1,3,11,0,1,1,0,45324
222523499,8,0,2,2,2,7,11,1,2,1,0,55411
222524940,27,0,99,2,5,8,12,1,5,1,1,46516
222525062,1,0,99,2,2,3,11,0,3,1,0,43224
222525572,14,0,3,1,2,7,15,1,1,1,0,10021
222525805,71,0,99,3,2,10,15,0,1,1,0,72023
222526485,524,0,3,3,2,10,13,0,1,1,0,40475
222527492,1135,0,99,1,1,5,11,0,3,1,0,11208
222529096,143,0,2,1,3,11,11,1,1,1,1,18103
222529468,15,0,4,3,3,6,16,1,5,1,0,36618
222532677,69,0,4,3,3,6,11,1,2,1,0,75043
222533440,29,75.78,3,3,3,9,16,0,2,1,0,77340
222533676,18,0,99,3,4,2,18,0,1,1,0,32257
222573979,145,0,3,3,2,11,13,0,1,1,1,19702
222574257,5,0,3,3,3,8,16,1,1,1,0,37215
222576121,1518,0,99,3,1,7,12,0,5,1,0,33578
222576509,2,0,4,2,5,6,16,1,1,1,0,45040
222576573,1402,37.7,4,4,5,6,14,1,5,1,1,NA
222578035,1,0,5,2,1,8,15,0,2,1,0,60644
222578094,8,0,2,3,2,10,14,0,2,1,0,29203
222579242,1,0,2,3,1,8,15,0,1,1,0,75234
222579386,10,0,2,1,1,9,13,0,5,1,0,14075
222579880,197,0,4,3,2,3,15,1,1,1,0,27407
222580854,751,0,99,3,3,6,11,1,2,1,0,31602
222581245,39,0,3,3,2,6,11,0,1,1,0,78209
222581605,31,0,3,1,1,6,16,0,1,1,0,1913
222581998,912,0,2,4,2,11,13,1,1,1,0,95828
222582430,3700,5.34,3,1,1,11,16,0,1,1,0,6269
222583394,106,0,99,4,2,11,15,1,1,1,0,NA
222584113,746,0,3,3,3,11,14,1,1,1,0,23608
222584656,1,0,99,3,4,8,11,1,2,1,0,29651
222584785,18,0,3,4,2,11,11,0,1,1,1,85015
222588641,79,0,99,4,1,7,15,0,1,1,0,90066
222589209,11,0,2,1,5,2,18,1,1,1,0,6870
222589341,152,0,2,3,3,8,11,0,5,1,1,32839
222591349,216,0,99,2,5,3,12,0,5,1,0,50225
222591678,16,0,3,3,3,11,13,1,3,1,0,33025
222593069,67,0,99,3,1,5,16,0,1,1,1,33556
222593550,101,0,2,3,1,6,11,0,2,1,0,24018
222594660,1,0,2,4,3,7,11,0,5,1,1,84107
222596165,1054,0,2,3,2,11,11,1,1,1,0,32643
222597969,1715,0,99,3,5,11,12,1,1,1,0,30135
222598893,134,0,99,4,5,1,12,0,5,1,1,91786
222599105,3,0,99,2,5,9,12,0,1,1,1,46012
222599460,38,0,99,3,2,8,15,0,2,1,0,23112
222600177,32,0,2,3,4,7,11,1,1,1,0,33023
222600502,13,0,4,1,5,6,18,1,2,1,0,8721
222601467,132,0,99,1,1,10,12,0,5,1,0,13601
222602779,13,0,4,1,2,10,11,1,1,1,0,8820
222604213,35,0,4,4,2,9,16,1,5,1,0,85143
222604391,224,0,2,3,5,7,16,1,1,1,0,30135
222606970,42,0,99,4,5,6,15,1,1,1,0,83706
222642501,252,0,4,1,5,6,18,1,1,1,0,19403
222643138,1,0,99,1,5,6,11,1,5,1,0,19147
222643209,55,0,99,1,2,1,11,1,2,1,0,11373
222644675,103,0,99,3,4,9,17,0,1,1,1,33771
222645996,13,0,2,2,2,10,14,1,1,1,0,56554
222646239,430,0,2,3,4,11,14,0,2,1,0,75023
222647360,65,0,99,2,2,8,16,0,1,1,0,60046
222647870,11,0,3,4,2,11,11,0,5,1,0,86314
222647918,8,0,99,2,4,3,13,0,5,1,0,63368
222648431,28,0,3,3,3,11,14,1,2,1,0,NA
222650158,333,0,99,2,4,7,12,1,1,1,0,48642
222650555,225,0,3,3,5,8,15,1,1,1,0,38866
222650597,176,49.99,4,2,1,8,14,0,1,1,0,50265
222651686,2,0,99,4,2,8,11,0,1,1,0,95993
222651757,244,0,2,4,1,9,13,0,1,1,1,89110
222652049,6,0,4,3,2,10,18,0,1,1,0,27302
222652074,5152,0,3,4,4,9,18,1,5,1,0,95666
222653338,1837,32.95,99,3,1,11,11,0,1,1,0,33570
222653868,3701,0,99,2,5,4,14,0,2,1,0,47421
222654172,108,0,3,1,1,7,14,0,5,1,0,12601
222656331,1082,0,99,3,1,7,11,0,1,1,0,NA
222658000,23,0,99,2,1,11,12,0,1,1,0,54456
222658389,111,0,99,3,5,1,12,1,1,1,0,30120
222659139,4,0,99,3,5,6,18,1,5,1,0,78665
222659768,1017,0,99,1,1,7,12,0,2,1,0,7112
222665964,1530,0,99,1,2,4,17,0,2,1,0,10475
222666501,1247,0,3,4,5,9,11,1,1,1,0,94513
222667218,4095,206.97,4,2,2,10,14,0,1,1,0,54880
222667878,7,0,99,2,1,7,16,0,1,1,0,43026
222668716,4030,0,2,4,4,11,13,0,1,1,0,95307
222670539,475,0,2,1,1,5,11,0,2,1,1,10462
222670702,8,0,4,4,3,9,14,1,1,1,0,81004
222670850,3,0,99,3,2,8,16,0,3,1,0,75006
222671065,1012,1043.43,5,3,5,8,17,1,1,1,0,NA
222672077,30,0,2,3,1,7,13,0,1,1,0,38501
222672761,5,0,1,3,3,7,11,0,2,1,1,75150
222672811,2583,0,99,1,2,3,11,1,3,1,0,NA
222673917,5,0,3,3,5,5,16,1,5,1,0,77084
222674053,1268,0,2,2,3,3,11,1,1,1,0,48768
222674250,132,0,99,3,1,3,13,0,1,1,1,22601
222675064,1510,0,99,4,1,2,17,0,3,1,0,95035
222675283,2944,88.71,99,4,2,9,16,1,5,1,0,92064
222713111,273,0,3,1,5,7,17,1,1,1,0,7110
222713327,90,0,3,1,5,7,16,1,5,1,0,6269
222713570,3009,0,2,3,2,11,12,1,5,1,1,33177
222714565,1,0,99,3,1,7,11,0,2,1,0,38111
222714806,759,0,99,3,1,8,11,0,1,1,0,74137
222715235,297,0,2,3,5,11,13,1,1,1,0,19966
222715379,2,0,99,4,1,7,12,0,2,1,1,87124
222716077,33,0,99,3,5,9,12,0,5,1,0,77022
222718383,21,0,4,2,3,6,15,1,5,1,0,57108
222720171,178,0,2,2,3,6,13,1,1,1,0,43220
222720632,2486,0,4,2,4,8,14,1,1,1,0,44460
222721184,787,160.32,2,1,2,11,11,0,1,1,0,12189
222721661,47,0,4,3,5,8,13,1,1,1,0,33463
222721779,698,509.7,2,3,5,7,13,1,1,1,0,21061
222723179,880,0,99,2,5,9,15,1,2,1,0,46062
222724596,4,0,2,3,5,7,13,1,1,1,0,29169
222724842,112,0,2,1,2,7,11,1,1,1,0,15235
222724994,720,517.34,4,1,5,7,15,1,5,1,0,8090
222725484,2,0,99,4,2,11,11,1,3,1,0,83709
222726601,142,0,3,3,5,9,17,1,2,1,1,33025
222726735,783,888.59,1,3,4,5,11,1,1,1,0,24563
222727012,4581,0,99,2,2,10,13,1,1,1,0,46706
222728520,8,0,99,1,4,9,16,0,5,1,0,7757
222728648,120,0,2,1,5,7,15,1,5,1,1,12550
222729203,1,0,99,1,1,4,18,0,5,1,0,NA
222730219,320,0,2,3,5,3,14,1,2,1,1,20785
222730273,6,0,99,3,2,7,12,1,5,1,0,73064
222730462,81,0,3,3,4,4,14,1,5,1,1,21225
222730793,3226,0,99,4,4,5,11,0,5,1,0,94607
222730942,3,0,99,1,2,3,17,1,3,1,0,11204
222731611,1,0,4,3,2,10,17,1,1,1,0,22030
222731892,177,0,99,3,2,3,11,1,5,1,0,27604
222732076,1996,668,3,1,5,11,15,1,1,1,1,8723
222732087,2499,0,3,3,2,11,12,1,1,1,0,72758
222732198,3685,0,3,4,4,11,11,0,3,1,0,94132
222732488,47,0,99,2,1,10,11,0,5,1,0,49424
222732515,278,0,4,3,2,10,12,0,1,1,0,30253
222732992,16,0,99,3,3,10,14,0,1,1,0,NA
222733114,113,0,99,2,2,7,15,1,5,1,1,58703
222734859,2902,0,2,1,4,11,11,0,5,1,0,8759
222739167,118,0,2,3,2,7,11,1,2,1,0,70126
222739434,234,0,3,3,3,11,11,1,1,1,0,71801
222740705,169,0,99,3,3,8,11,1,5,1,0,40962
222741304,8,0,3,3,5,4,11,1,5,1,1,20110
222742250,129,0,99,4,2,7,12,0,1,1,0,84123
222742295,12,0,1,3,5,3,11,1,1,1,1,78589
222742828,16,0,99,2,2,8,13,0,1,1,0,46304
222744309,473,0,4,4,4,8,16,1,1,1,0,97236
222745007,334,0,99,3,1,9,12,0,3,1,0,25411
222746701,23,0,3,4,2,11,13,0,5,1,0,92407
222746946,174,0,2,3,1,11,13,0,2,1,0,26170
222748842,22,0,3,4,5,7,16,1,1,1,0,97355
222749769,37,0,99,3,4,9,16,0,1,1,0,24966
222750247,93,0,3,3,2,8,12,0,2,1,0,30315
222790292,2,0,4,2,1,8,14,0,1,1,0,55129
222792112,3,0,99,3,3,8,16,0,1,1,0,30705
222792281,26,0,99,1,2,3,11,0,5,1,0,15213
222792424,710,0,99,3,2,10,12,1,1,1,0,72034
222793008,4,0,2,1,5,6,13,1,2,1,0,17557
222793350,19,0,99,1,4,1,11,1,2,1,0,6108
222794952,17,0,3,2,2,4,11,1,5,1,0,49001
222795248,105,961.8,2,3,3,8,13,1,1,1,0,34287
222796233,2,0,99,4,2,2,11,1,1,1,0,NA
222796243,498,0,99,1,5,11,12,1,2,1,0,11218
222797060,93,32.45,3,4,2,11,15,1,1,1,0,80031
222797617,2,0,99,4,1,4,12,0,2,1,0,NA
222797737,214,0,99,3,1,9,13,0,1,1,0,28659
222799435,5,0,2,4,1,11,11,0,1,1,0,85016
222799613,6,0,99,4,1,4,11,0,3,1,0,93905
222800122,25,0,99,3,1,1,13,0,1,1,0,23502
222801783,115,0,99,4,5,6,13,1,5,1,0,93101
222801918,3590,20.06,2,3,3,10,12,1,1,1,0,29671
222803217,485,0,4,3,1,9,12,0,1,1,1,20877
222804749,11,0,4,3,2,5,16,0,1,1,0,28117
222804911,4,0,99,2,2,9,13,0,1,1,0,45042
222808323,187,0,2,3,3,11,11,1,1,1,0,37016
222809080,998,0,3,4,1,4,11,0,5,1,1,97230
222810189,2429,1565.15,3,4,3,7,15,1,1,1,0,92399
222811678,1,0,99,3,1,6,11,0,2,1,0,40211
222811859,391,0,2,2,5,4,14,1,5,1,0,61108
222812023,778,0,3,3,3,11,11,1,3,1,0,77019
222812854,343,0,3,3,2,9,15,1,1,1,0,79065
222813840,217,0,99,2,3,6,18,1,5,1,0,64119
222814457,18,0,2,2,2,11,13,1,2,1,0,44119
222816669,192,0,99,3,4,9,11,1,1,1,1,78414
222817087,23,0,2,2,2,11,16,0,1,1,0,47130
222817535,318,0,2,3,5,11,12,1,5,1,1,32818
222817960,42,0,99,3,5,8,12,0,5,1,1,32805
222818264,1,0,2,1,1,9,14,0,1,1,0,13501
222818563,80,0,2,2,3,9,13,1,1,1,1,67846
222818580,3,0,99,2,3,8,12,0,1,1,0,60805
222819460,57,0,3,3,5,9,12,0,2,1,0,30075
222819790,268,748.16,2,1,2,8,11,0,3,1,0,11418
222820534,88,0,99,3,4,8,12,0,2,1,1,33025
222821152,357,38.86,2,3,2,10,18,0,1,1,0,33304
222823633,11503,0,99,2,5,3,14,1,1,1,0,44440
222823998,64,0,4,1,1,5,16,0,2,1,0,7083
222826145,222,0,2,1,4,6,15,1,1,1,0,16201
222826299,39,0,99,3,2,8,13,0,1,1,0,37327
222827052,239,0,99,3,4,5,11,0,5,1,0,38652
222827314,1147,0,2,3,4,6,11,1,1,1,1,34420
222870053,3,0,99,4,2,7,12,0,5,1,1,NA
222870279,1,0,3,2,2,10,13,0,1,1,0,58103
222870871,258,0,2,1,1,3,11,0,1,1,0,17901
222871192,135,0,4,3,5,6,11,1,2,1,0,70817
222871879,1252,0,3,3,4,5,12,1,2,1,0,20706
222872068,494,0,2,3,2,10,13,0,1,1,0,75060
222873537,12,0,99,2,1,10,11,0,1,1,0,55104
222873627,995,0,5,1,3,7,17,0,1,1,0,1701
222874864,30,0,3,4,5,5,12,1,1,1,1,85018
222875675,28,0,99,3,3,1,11,1,2,1,0,77578
222876219,4365,0,4,1,3,11,15,0,1,1,0,2871
222876765,30,0,2,3,4,9,11,1,2,1,0,NA
222876945,513,0,99,2,5,7,11,1,2,1,0,53211
222877506,12555,0,3,3,2,9,13,1,1,1,1,75251
222878644,140,0,2,2,5,8,13,1,1,1,0,52537
222879066,29,0,3,3,4,7,15,0,1,1,0,77070
222879319,50,0,3,3,1,8,11,0,1,1,0,70401
222879467,9,0,99,2,3,3,12,0,2,1,0,49417
222879518,47,0,3,3,2,11,16,0,1,1,0,29582
222879830,4,0,4,1,3,9,15,1,1,1,1,6450
222880380,264,46,3,3,1,11,12,0,5,1,1,33174
222881359,943,0,3,3,3,11,14,1,2,1,0,30032
222881560,256,0,5,4,4,8,18,0,1,1,0,NA
222882683,127,0,99,2,1,11,15,0,2,1,0,60452
222882798,1,0,99,3,2,9,12,0,1,1,0,38375
222883095,61,0,99,3,2,4,12,0,2,1,1,27526
222883179,774,0,4,1,4,9,16,1,1,1,0,2301
222884240,3,0,2,3,1,6,11,0,1,1,0,72641
222886826,1,0,2,3,3,3,11,1,1,1,0,NA
222888538,1,0,99,3,1,11,11,0,2,1,0,30260
222888707,954,0,99,4,1,2,11,0,5,1,1,93552
222888994,4,0,99,1,5,8,11,1,2,1,1,11367
222889007,52,0,3,3,3,2,13,1,2,1,0,27834
222889248,1170,0,3,2,1,8,14,0,3,1,1,63366
222889472,7,0,99,2,1,3,11,0,1,1,0,55987
222890029,450,0,99,4,2,5,14,0,3,1,0,95249
222890438,297,0,2,3,2,10,11,0,1,1,0,24153
222890985,1302,0,2,1,3,4,14,1,1,1,1,8861
222891197,55,0,2,1,1,11,15,0,1,1,0,4841
222891212,55,0,99,1,1,4,12,0,5,1,1,11418
222892172,178,46.83,2,2,4,10,15,1,1,1,0,66012
222892550,18,0,4,2,3,11,18,1,1,1,0,60564
222892789,366,0,4,3,5,8,11,1,5,1,0,NA
222896384,30,0,99,4,2,1,13,1,5,1,1,90005
222898115,236,0,3,3,2,11,14,0,1,1,0,23507
222901210,911,0,99,2,3,8,12,1,2,1,0,63841
222901967,282,0,2,2,2,10,13,0,1,1,0,NA
222902255,81,0,2,2,3,8,11,1,1,1,0,43055
222902790,44,0,3,2,4,6,17,1,1,1,0,55901
222902798,716,0,3,3,4,6,15,0,2,1,0,21144
222904446,94,0,99,3,2,11,11,1,5,1,0,NA
222948042,79,0,2,1,3,5,13,1,1,1,0,8330
222948145,2120,0,3,2,2,5,13,0,1,1,0,NA
222950246,21,0,2,3,1,7,12,0,5,1,1,78526
222951974,14,0,3,3,3,3,12,1,1,1,0,37086
222952174,18,0,4,3,2,3,15,1,1,1,0,77063
222952387,206,0,2,3,4,11,11,1,2,1,0,35213
222952828,20,0,99,3,4,6,16,1,1,1,0,30642
222952834,2,0,99,3,2,11,11,0,1,1,0,40203
222953672,3,0,3,1,2,8,17,0,1,1,0,2632
222955015,162,0,99,2,1,6,11,0,3,1,0,55337
222955575,16,223.77,2,2,2,10,13,0,1,1,0,44308
222955901,367,0,2,1,3,1,12,1,5,1,1,8865
222956475,19,0,99,3,2,9,11,0,1,1,1,33990
222956893,483,0,99,2,1,3,18,0,1,1,0,60491
222957647,277,0,4,1,3,11,14,0,1,1,0,17356
222958743,152,0,99,1,1,6,11,0,2,1,0,10456
222961889,185,0,3,2,5,8,13,1,1,1,0,57702
222964819,209,69.99,2,3,4,8,14,0,1,1,0,31047
222965359,373,0,2,2,2,11,12,1,1,1,0,NA
222965620,651,0,3,2,5,5,18,1,5,1,0,48375
222967002,129,0,4,3,1,4,11,0,1,1,1,78660
222967775,74,0,99,2,3,11,13,0,1,1,0,46952
222968259,546,0,2,1,1,10,18,0,1,1,0,2368
222969141,29,0,99,4,2,7,12,0,1,1,0,92071
222969263,83,0,3,3,5,9,16,1,5,1,0,20613
222970425,13,0,5,3,5,10,16,1,2,1,0,77072
222972665,561,0,3,3,5,6,11,1,2,1,0,33314
222972757,1807,230.47,2,2,3,7,17,1,1,1,0,48042
222974187,1586,0,99,4,1,8,16,0,3,1,0,95054
222975778,704,0,2,2,2,11,11,1,1,1,0,NA
222976089,1055,0,3,2,4,7,11,1,1,1,0,62896
222976391,681,0,99,2,5,2,13,1,3,1,0,49017
222976998,11,0,3,4,3,10,11,1,1,1,0,98501
222978212,160,12.81,99,3,5,11,15,0,1,1,0,39194
222980970,74,0,99,1,5,7,12,1,5,1,0,8550
222981498,549,198.96,99,2,2,7,13,1,3,1,0,48105
223061626,20,0,99,2,2,7,12,0,1,1,0,58201
223061814,1394,0,3,3,3,6,15,1,2,1,0,31405
223062910,68,0,2,3,4,9,12,1,2,1,0,30401
223063270,456,97.8,3,2,5,7,15,0,1,1,0,64015
223063283,249,0,3,3,2,6,15,0,5,1,0,41011
223064201,44,0,99,4,5,6,12,1,1,1,0,93225
